game_date,game_pk,player_name,batter,plate_appearances,hits,singles,doubles,triples,home_runs,strikeouts,total_bases,target_hit,hits_last_7,pa_last_7,strikeouts_last_7,total_bases_last_7,hit_rate_last_7,strikeout_rate_last_7,total_bases_per_game_last_7
2026-07-01,823446,"Mangum, Jake",663968,5,2,2,0,0,0,0,2,1,7.0,30.0,9.0,8.0,0.23333333333333334,0.3,1.1428571428571428
2026-07-02,823442,"Mangum, Jake",663968,5,3,2,1,0,0,1,4,1,8.0,31.0,8.0,9.0,0.25806451612903225,0.25806451612903225,1.2857142857142858
2026-07-03,822714,"Mangum, Jake",663968,5,2,2,0,0,0,0,2,1,10.0,32.0,8.0,12.0,0.3125,0.25,1.7142857142857142
2026-07-04,822716,"Mangum, Jake",663968,4,0,0,0,0,0,0,0,0,12.0,33.0,6.0,14.0,0.36363636363636365,0.18181818181818182,2.0
2026-07-05,822715,"Mangum, Jake",663968,5,1,1,0,0,0,2,1,1,10.0,33.0,5.0,12.0,0.30303030303030304,0.15151515151515152,1.7142857142857142
2026-07-07,823361,"Mangum, Jake",663968,5,1,1,0,0,0,0,1,1,9.0,33.0,6.0,11.0,0.2727272727272727,0.18181818181818182,1.5714285714285714
2026-07-08,823360,"Mangum, Jake",663968,4,0,0,0,0,0,1,0,0,10.0,33.0,4.0,12.0,0.30303030303030304,0.12121212121212122,1.7142857142857142
2026-07-09,823359,"Mangum, Jake",663968,5,4,2,1,0,1,0,8,1,9.0,33.0,4.0,10.0,0.2727272727272727,0.12121212121212122,1.4285714285714286
2026-07-11,823357,"Mangum, Jake",663968,4,1,1,0,0,0,0,1,1,11.0,33.0,4.0,16.0,0.3333333333333333,0.12121212121212122,2.2857142857142856
2026-07-12,823358,"Mangum, Jake",663968,5,1,0,0,1,0,0,3,1,9.0,32.0,3.0,13.0,0.28125,0.09375,1.8571428571428572
2026-07-18,824412,"Mangum, Jake",663968,6,1,1,0,0,0,1,1,1,8.0,32.0,3.0,14.0,0.25,0.09375,2.0
2026-07-18,824414,"Mangum, Jake",663968,5,0,0,0,0,0,1,0,0,9.0,34.0,4.0,15.0,0.2647058823529412,0.11764705882352941,2.142857142857143
2026-07-19,824411,"Mangum, Jake",663968,5,2,2,0,0,0,2,2,1,8.0,34.0,3.0,14.0,0.23529411764705882,0.08823529411764706,2.0
2026-07-20,823522,"Mangum, Jake",663968,2,0,0,0,0,0,0,0,0,9.0,34.0,5.0,15.0,0.2647058823529412,0.14705882352941177,2.142857142857143
2026-07-22,823518,"Mangum, Jake",663968,5,2,2,0,0,0,1,2,1,9.0,32.0,4.0,15.0,0.28125,0.125,2.142857142857143
2026-07-24,823352,"Mangum, Jake",663968,5,2,2,0,0,0,0,2,1,7.0,32.0,5.0,9.0,0.21875,0.15625,1.2857142857142858
2026-07-25,823355,"Mangum, Jake",663968,4,1,1,0,0,0,1,1,1,8.0,33.0,5.0,10.0,0.24242424242424243,0.15151515151515152,1.4285714285714286
2026-07-26,823354,"Mangum, Jake",663968,4,1,1,0,0,0,2,1,1,8.0,32.0,6.0,8.0,0.25,0.1875,1.1428571428571428
2026-07-27,823353,"Mangum, Jake",663968,5,1,1,0,0,0,1,1,1,8.0,30.0,7.0,8.0,0.26666666666666666,0.23333333333333334,1.1428571428571428
2026-07-28,823350,"Mangum, Jake",663968,6,2,1,1,0,0,1,3,1,9.0,30.0,7.0,9.0,0.3,0.23333333333333334,1.2857142857142858
2026-07-30,824488,"Mangum, Jake",663968,5,1,1,0,0,0,1,1,1,9.0,31.0,6.0,10.0,0.2903225806451613,0.1935483870967742,1.4285714285714286
2026-07-31,824486,"Mangum, Jake",663968,5,2,1,0,0,1,1,5,1,10.0,34.0,7.0,11.0,0.29411764705882354,0.20588235294117646,1.5714285714285714
2026-08-01,824485,"Mangum, Jake",663968,5,2,2,0,0,0,1,2,1,10.0,34.0,7.0,14.0,0.29411764705882354,0.20588235294117646,2.0
2026-08-02,824483,"Mangum, Jake",663968,4,0,0,0,0,0,2,0,0,10.0,34.0,8.0,14.0,0.29411764705882354,0.23529411764705882,2.0
2026-08-03,823757,"Mangum, Jake",663968,5,1,1,0,0,0,2,1,1,9.0,34.0,9.0,13.0,0.2647058823529412,0.2647058823529412,1.8571428571428572
2026-08-04,823756,"Mangum, Jake",663968,4,1,1,0,0,0,1,1,1,9.0,35.0,9.0,13.0,0.2571428571428571,0.2571428571428571,1.8571428571428572
2026-08-05,823753,"Mangum, Jake",663968,4,0,0,0,0,0,1,0,0,9.0,34.0,9.0,13.0,0.2647058823529412,0.2647058823529412,1.8571428571428572
2026-08-06,823754,"Mangum, Jake",663968,4,1,0,1,0,0,0,2,1,7.0,32.0,9.0,10.0,0.21875,0.28125,1.4285714285714286
2026-08-07,823349,"Mangum, Jake",663968,5,0,0,0,0,0,1,0,0,7.0,31.0,8.0,11.0,0.22580645161290322,0.25806451612903225,1.5714285714285714
2026-08-08,823348,"Mangum, Jake",663968,5,3,1,2,0,0,1,5,1,5.0,31.0,8.0,6.0,0.16129032258064516,0.25806451612903225,0.8571428571428571
2026-04-04,823404,"Reynolds, Bryan",668804,5,3,2,1,0,0,1,4,1,6.0,32.0,11.0,12.0,0.1875,0.34375,1.7142857142857142
2026-04-05,823405,"Reynolds, Bryan",668804,5,0,0,0,0,0,0,0,0,8.0,33.0,10.0,15.0,0.24242424242424243,0.30303030303030304,2.142857142857143
2026-04-06,823401,"Reynolds, Bryan",668804,4,1,1,0,0,0,1,1,1,6.0,32.0,8.0,13.0,0.1875,0.25,1.8571428571428572
2026-04-07,823402,"Reynolds, Bryan",668804,4,1,1,0,0,0,2,1,1,7.0,31.0,6.0,14.0,0.22580645161290322,0.1935483870967742,2.0
2026-04-08,823403,"Reynolds, Bryan",668804,4,0,0,0,0,0,0,0,0,8.0,31.0,7.0,15.0,0.25806451612903225,0.22580645161290322,2.142857142857143
2026-04-10,824695,"Reynolds, Bryan",668804,4,1,0,0,0,1,1,4,1,7.0,31.0,6.0,11.0,0.22580645161290322,0.1935483870967742,1.5714285714285714
2026-04-11,824697,"Reynolds, Bryan",668804,5,2,2,0,0,0,1,2,1,6.0,30.0,6.0,10.0,0.2,0.2,1.4285714285714286
2026-04-12,824696,"Reynolds, Bryan",668804,4,1,1,0,0,0,1,1,1,8.0,31.0,6.0,12.0,0.25806451612903225,0.1935483870967742,1.7142857142857142
2026-04-13,823400,"Reynolds, Bryan",668804,5,3,2,0,1,0,1,5,1,6.0,30.0,6.0,9.0,0.2,0.2,1.2857142857142858
2026-04-14,823398,"Reynolds, Bryan",668804,4,1,1,0,0,0,1,1,1,9.0,30.0,7.0,14.0,0.3,0.23333333333333334,2.0
2026-04-15,823399,"Reynolds, Bryan",668804,4,0,0,0,0,0,0,0,0,9.0,30.0,7.0,14.0,0.3,0.23333333333333334,2.0
2026-04-16,823396,"Reynolds, Bryan",668804,2,0,0,0,0,0,1,0,0,8.0,30.0,5.0,13.0,0.26666666666666666,0.16666666666666666,1.8571428571428572
2026-04-17,823397,"Reynolds, Bryan",668804,5,0,0,0,0,0,2,0,0,8.0,28.0,6.0,13.0,0.2857142857142857,0.21428571428571427,1.8571428571428572
2026-04-18,823394,"Reynolds, Bryan",668804,6,0,0,0,0,0,1,0,0,7.0,29.0,7.0,9.0,0.2413793103448276,0.2413793103448276,1.2857142857142858
2026-04-19,823393,"Reynolds, Bryan",668804,4,2,2,0,0,0,1,2,1,5.0,30.0,7.0,7.0,0.16666666666666666,0.23333333333333334,1.0
2026-04-21,822914,"Reynolds, Bryan",668804,4,0,0,0,0,0,2,0,0,6.0,30.0,7.0,8.0,0.2,0.23333333333333334,1.1428571428571428
2026-04-22,822913,"Reynolds, Bryan",668804,5,2,1,1,0,0,0,3,1,3.0,29.0,8.0,3.0,0.10344827586206896,0.27586206896551724,0.42857142857142855
2026-04-23,822912,"Reynolds, Bryan",668804,4,0,0,0,0,0,2,0,0,4.0,30.0,7.0,5.0,0.13333333333333333,0.23333333333333334,0.7142857142857143
2026-04-24,823800,"Reynolds, Bryan",668804,5,0,0,0,0,0,2,0,0,4.0,30.0,9.0,5.0,0.13333333333333333,0.3,0.7142857142857143
2026-04-25,823799,"Reynolds, Bryan",668804,5,1,1,0,0,0,2,1,1,4.0,33.0,10.0,5.0,0.12121212121212122,0.30303030303030304,0.7142857142857143
2026-04-26,823797,"Reynolds, Bryan",668804,4,0,0,0,0,0,1,0,0,5.0,33.0,10.0,6.0,0.15151515151515152,0.30303030303030304,0.8571428571428571
2026-04-27,823395,"Reynolds, Bryan",668804,4,0,0,0,0,0,0,0,0,5.0,31.0,10.0,6.0,0.16129032258064516,0.3225806451612903,0.8571428571428571
2026-04-28,823390,"Reynolds, Bryan",668804,4,2,2,0,0,0,1,2,1,3.0,31.0,9.0,4.0,0.0967741935483871,0.2903225806451613,0.5714285714285714
2026-04-29,823392,"Reynolds, Bryan",668804,5,0,0,0,0,0,2,0,0,5.0,31.0,8.0,6.0,0.16129032258064516,0.25806451612903225,0.8571428571428571
2026-04-30,823391,"Reynolds, Bryan",668804,5,2,0,2,0,0,1,4,1,3.0,31.0,10.0,3.0,0.0967741935483871,0.3225806451612903,0.42857142857142855
2026-05-01,823389,"Reynolds, Bryan",668804,5,2,0,0,1,1,1,7,1,5.0,32.0,9.0,7.0,0.15625,0.28125,1.0
2026-05-02,823388,"Reynolds, Bryan",668804,5,2,1,1,0,0,1,3,1,7.0,32.0,8.0,14.0,0.21875,0.25,2.0
2026-05-03,823387,"Reynolds, Bryan",668804,4,0,0,0,0,0,2,0,0,8.0,32.0,7.0,16.0,0.25,0.21875,2.2857142857142856
2026-05-05,825092,"Reynolds, Bryan",668804,4,0,0,0,0,0,1,0,0,8.0,32.0,8.0,16.0,0.25,0.25,2.2857142857142856
2026-05-06,825091,"Reynolds, Bryan",668804,4,2,2,0,0,0,1,2,1,8.0,32.0,9.0,16.0,0.25,0.28125,2.2857142857142856
2026-05-07,825090,"Reynolds, Bryan",668804,4,0,0,0,0,0,0,0,0,8.0,32.0,9.0,16.0,0.25,0.28125,2.2857142857142856
2026-05-08,823225,"Reynolds, Bryan",668804,4,0,0,0,0,0,0,0,0,8.0,31.0,7.0,16.0,0.25806451612903225,0.22580645161290322,2.2857142857142856
2026-05-09,823224,"Reynolds, Bryan",668804,5,1,1,0,0,0,1,1,1,6.0,30.0,6.0,12.0,0.2,0.2,1.7142857142857142
2026-05-10,823221,"Reynolds, Bryan",668804,1,0,0,0,0,0,0,0,0,5.0,30.0,6.0,6.0,0.16666666666666666,0.2,0.8571428571428571
2026-05-12,823385,"Reynolds, Bryan",668804,4,1,1,0,0,0,0,1,1,3.0,26.0,5.0,3.0,0.11538461538461539,0.19230769230769232,0.42857142857142855
2026-05-13,823386,"Reynolds, Bryan",668804,4,1,1,0,0,0,0,1,1,4.0,26.0,3.0,4.0,0.15384615384615385,0.11538461538461539,0.5714285714285714
2026-05-14,823383,"Reynolds, Bryan",668804,4,1,1,0,0,0,0,1,1,5.0,26.0,2.0,5.0,0.19230769230769232,0.07692307692307693,0.7142857142857143
2026-05-15,823384,"Reynolds, Bryan",668804,5,2,2,0,0,0,0,2,1,4.0,26.0,1.0,4.0,0.15384615384615385,0.038461538461538464,0.5714285714285714
2026-05-16,823382,"Reynolds, Bryan",668804,4,2,1,1,0,0,0,3,1,6.0,27.0,1.0,6.0,0.2222222222222222,0.037037037037037035,0.8571428571428571
2026-05-17,823381,"Reynolds, Bryan",668804,4,0,0,0,0,0,0,0,0,8.0,27.0,1.0,9.0,0.2962962962962963,0.037037037037037035,1.2857142857142858
2026-05-19,823059,"Reynolds, Bryan",668804,5,1,0,1,0,0,1,2,1,7.0,26.0,0.0,8.0,0.2692307692307692,0.0,1.1428571428571428
2026-05-20,823057,"Reynolds, Bryan",668804,5,1,0,1,0,0,1,2,1,8.0,30.0,1.0,10.0,0.26666666666666666,0.03333333333333333,1.4285714285714286
2026-05-21,823056,"Reynolds, Bryan",668804,5,0,0,0,0,0,3,0,0,8.0,31.0,2.0,11.0,0.25806451612903225,0.06451612903225806,1.5714285714285714
2026-05-22,822816,"Reynolds, Bryan",668804,1,0,0,0,0,0,0,0,0,7.0,32.0,5.0,10.0,0.21875,0.15625,1.4285714285714286
2026-05-23,822814,"Reynolds, Bryan",668804,4,2,2,0,0,0,1,2,1,6.0,29.0,5.0,9.0,0.20689655172413793,0.1724137931034483,1.2857142857142858
2026-05-24,822813,"Reynolds, Bryan",668804,4,1,1,0,0,0,1,1,1,6.0,28.0,6.0,9.0,0.21428571428571427,0.21428571428571427,1.2857142857142858
2026-05-25,823380,"Reynolds, Bryan",668804,4,1,1,0,0,0,1,1,1,5.0,28.0,7.0,7.0,0.17857142857142858,0.25,1.0
2026-05-26,823379,"Reynolds, Bryan",668804,4,2,0,2,0,0,0,4,1,6.0,28.0,8.0,8.0,0.21428571428571427,0.2857142857142857,1.1428571428571428
2026-05-27,823376,"Reynolds, Bryan",668804,4,3,2,1,0,0,0,4,1,7.0,27.0,7.0,10.0,0.25925925925925924,0.25925925925925924,1.4285714285714286
2026-05-28,823378,"Reynolds, Bryan",668804,4,2,0,1,0,1,0,6,1,9.0,26.0,6.0,12.0,0.34615384615384615,0.23076923076923078,1.7142857142857142
2026-05-29,823377,"Reynolds, Bryan",668804,5,1,0,0,0,1,0,4,1,11.0,25.0,3.0,18.0,0.44,0.12,2.5714285714285716
2026-05-30,823375,"Reynolds, Bryan",668804,5,2,2,0,0,0,0,2,1,12.0,29.0,3.0,22.0,0.41379310344827586,0.10344827586206896,3.142857142857143
2026-05-31,823373,"Reynolds, Bryan",668804,5,0,0,0,0,0,2,0,0,12.0,30.0,2.0,22.0,0.4,0.06666666666666667,3.142857142857143
2026-06-02,824189,"Reynolds, Bryan",668804,5,0,0,0,0,0,1,0,0,11.0,31.0,3.0,21.0,0.3548387096774194,0.0967741935483871,3.0
2026-06-03,824188,"Reynolds, Bryan",668804,5,1,1,0,0,0,2,1,1,10.0,32.0,3.0,20.0,0.3125,0.09375,2.857142857142857
2026-06-04,824185,"Reynolds, Bryan",668804,4,1,1,0,0,0,1,1,1,9.0,33.0,5.0,17.0,0.2727272727272727,0.15151515151515152,2.4285714285714284
2026-06-05,824914,"Reynolds, Bryan",668804,4,0,0,0,0,0,0,0,0,7.0,33.0,6.0,14.0,0.21212121212121213,0.18181818181818182,2.0
2026-06-06,824915,"Reynolds, Bryan",668804,4,1,0,1,0,0,0,2,1,5.0,33.0,6.0,8.0,0.15151515151515152,0.18181818181818182,1.1428571428571428
2026-06-07,824916,"Reynolds, Bryan",668804,4,0,0,0,0,0,1,0,0,5.0,32.0,6.0,6.0,0.15625,0.1875,0.8571428571428571
2026-06-09,823374,"Reynolds, Bryan",668804,4,2,0,1,0,1,2,6,1,3.0,31.0,7.0,4.0,0.0967741935483871,0.22580645161290322,0.5714285714285714
2026-06-10,823372,"Reynolds, Bryan",668804,5,1,1,0,0,0,1,1,1,5.0,30.0,7.0,10.0,0.16666666666666666,0.23333333333333334,1.4285714285714286
2026-06-11,823371,"Reynolds, Bryan",668804,5,1,1,0,0,0,2,1,1,6.0,30.0,7.0,11.0,0.2,0.23333333333333334,1.5714285714285714
2026-06-12,823370,"Reynolds, Bryan",668804,4,1,1,0,0,0,0,1,1,6.0,30.0,7.0,11.0,0.2,0.23333333333333334,1.5714285714285714
2026-06-13,823369,"Reynolds, Bryan",668804,4,1,0,1,0,0,1,2,1,6.0,30.0,6.0,11.0,0.2,0.2,1.5714285714285714
2026-06-14,823368,"Reynolds, Bryan",668804,5,2,0,1,0,1,0,6,1,7.0,30.0,7.0,13.0,0.23333333333333334,0.23333333333333334,1.8571428571428572
2026-06-15,824993,"Reynolds, Bryan",668804,4,1,1,0,0,0,1,1,1,8.0,31.0,7.0,17.0,0.25806451612903225,0.22580645161290322,2.4285714285714284
2026-06-16,824991,"Reynolds, Bryan",668804,5,4,2,0,0,2,0,10,1,9.0,31.0,7.0,18.0,0.2903225806451613,0.22580645161290322,2.5714285714285716
2026-06-17,824992,"Reynolds, Bryan",668804,5,2,1,1,0,0,2,3,1,11.0,32.0,5.0,22.0,0.34375,0.15625,3.142857142857143
2026-06-19,824345,"Reynolds, Bryan",668804,1,1,1,0,0,0,0,1,1,12.0,32.0,6.0,24.0,0.375,0.1875,3.4285714285714284
2026-06-20,824342,"Reynolds, Bryan",668804,4,1,1,0,0,0,1,1,1,12.0,28.0,4.0,24.0,0.42857142857142855,0.14285714285714285,3.4285714285714284
2026-06-21,824343,"Reynolds, Bryan",668804,5,2,0,1,0,1,1,6,1,12.0,28.0,5.0,24.0,0.42857142857142855,0.17857142857142858,3.4285714285714284
2026-06-23,823365,"Reynolds, Bryan",668804,4,1,1,0,0,0,0,1,1,13.0,29.0,5.0,28.0,0.4482758620689655,0.1724137931034483,4.0
2026-06-24,823367,"Reynolds, Bryan",668804,5,2,1,1,0,0,1,3,1,12.0,28.0,5.0,23.0,0.42857142857142855,0.17857142857142858,3.2857142857142856
2026-06-25,823366,"Reynolds, Bryan",668804,4,1,1,0,0,0,2,1,1,13.0,29.0,5.0,25.0,0.4482758620689655,0.1724137931034483,3.5714285714285716
2026-06-26,823363,"Reynolds, Bryan",668804,5,1,1,0,0,0,1,1,1,10.0,28.0,7.0,16.0,0.35714285714285715,0.25,2.2857142857142856
2026-06-27,823364,"Reynolds, Bryan",668804,5,1,1,0,0,0,2,1,1,9.0,28.0,6.0,14.0,0.32142857142857145,0.21428571428571427,2.0
2026-06-28,823362,"Reynolds, Bryan",668804,5,0,0,0,0,0,1,0,0,9.0,32.0,8.0,14.0,0.28125,0.25,2.0
2026-06-29,823444,"Reynolds, Bryan",668804,5,1,0,1,0,0,1,2,1,8.0,33.0,8.0,13.0,0.24242424242424243,0.24242424242424243,1.8571428571428572
2026-06-30,823445,"Reynolds, Bryan",668804,4,0,0,0,0,0,2,0,0,7.0,33.0,8.0,9.0,0.21212121212121213,0.24242424242424243,1.2857142857142858
2026-07-01,823446,"Reynolds, Bryan",668804,5,1,1,0,0,0,3,1,1,6.0,33.0,10.0,8.0,0.18181818181818182,0.30303030303030304,1.1428571428571428
2026-07-02,823442,"Reynolds, Bryan",668804,5,1,1,0,0,0,2,1,1,5.0,33.0,12.0,6.0,0.15151515151515152,0.36363636363636365,0.8571428571428571
2026-07-03,822714,"Reynolds, Bryan",668804,5,2,0,1,0,1,2,6,1,5.0,34.0,12.0,6.0,0.14705882352941177,0.35294117647058826,0.8571428571428571
2026-07-04,822716,"Reynolds, Bryan",668804,5,2,2,0,0,0,0,2,1,6.0,34.0,13.0,11.0,0.17647058823529413,0.38235294117647056,1.5714285714285714
2026-07-05,822715,"Reynolds, Bryan",668804,5,1,0,0,0,1,1,4,1,7.0,34.0,11.0,12.0,0.20588235294117646,0.3235294117647059,1.7142857142857142
2026-07-07,823361,"Reynolds, Bryan",668804,4,0,0,0,0,0,0,0,0,8.0,34.0,11.0,16.0,0.23529411764705882,0.3235294117647059,2.2857142857142856
2026-07-08,823360,"Reynolds, Bryan",668804,4,1,1,0,0,0,2,1,1,7.0,33.0,10.0,14.0,0.21212121212121213,0.30303030303030304,2.0
2026-07-09,823359,"Reynolds, Bryan",668804,5,1,0,0,0,1,0,4,1,8.0,33.0,10.0,15.0,0.24242424242424243,0.30303030303030304,2.142857142857143
2026-07-11,823356,"Reynolds, Bryan",668804,4,2,1,1,0,0,0,3,1,8.0,33.0,7.0,18.0,0.24242424242424243,0.21212121212121213,2.5714285714285716
2026-07-11,823357,"Reynolds, Bryan",668804,4,0,0,0,0,0,2,0,0,9.0,32.0,5.0,20.0,0.28125,0.15625,2.857142857142857
2026-07-12,823358,"Reynolds, Bryan",668804,4,1,1,0,0,0,1,1,1,7.0,31.0,5.0,14.0,0.22580645161290322,0.16129032258064516,2.0
2026-07-18,824412,"Reynolds, Bryan",668804,4,1,0,1,0,0,1,2,1,6.0,30.0,6.0,13.0,0.2,0.2,1.8571428571428572
2026-07-18,824414,"Reynolds, Bryan",668804,4,2,1,1,0,0,2,3,1,6.0,29.0,6.0,11.0,0.20689655172413793,0.20689655172413793,1.5714285714285714
2026-07-19,824411,"Reynolds, Bryan",668804,5,0,0,0,0,0,4,0,0,8.0,29.0,8.0,14.0,0.27586206896551724,0.27586206896551724,2.0
2026-07-20,823522,"Reynolds, Bryan",668804,4,1,1,0,0,0,1,1,1,7.0,30.0,10.0,13.0,0.23333333333333334,0.3333333333333333,1.8571428571428572
2026-07-22,823518,"Reynolds, Bryan",668804,5,0,0,0,0,0,2,0,0,7.0,29.0,11.0,10.0,0.2413793103448276,0.3793103448275862,1.4285714285714286
2026-07-22,823519,"Reynolds, Bryan",668804,4,0,0,0,0,0,3,0,0,5.0,30.0,13.0,7.0,0.16666666666666666,0.43333333333333335,1.0
2026-07-24,823352,"Reynolds, Bryan",668804,5,0,0,0,0,0,2,0,0,5.0,30.0,14.0,7.0,0.16666666666666666,0.4666666666666667,1.0
2026-07-25,823355,"Reynolds, Bryan",668804,3,0,0,0,0,0,0,0,0,4.0,31.0,15.0,6.0,0.12903225806451613,0.4838709677419355,0.8571428571428571
2026-07-26,823354,"Reynolds, Bryan",668804,4,1,0,1,0,0,1,2,1,3.0,30.0,14.0,4.0,0.1,0.4666666666666667,0.5714285714285714
2026-07-27,823353,"Reynolds, Bryan",668804,4,1,0,1,0,0,1,2,1,2.0,30.0,13.0,3.0,0.06666666666666667,0.43333333333333335,0.42857142857142855
2026-07-28,823350,"Reynolds, Bryan",668804,6,1,0,0,0,1,1,4,1,3.0,29.0,10.0,5.0,0.10344827586206896,0.3448275862068966,0.7142857142857143
2026-07-29,823351,"Reynolds, Bryan",668804,4,1,1,0,0,0,1,1,1,3.0,31.0,10.0,8.0,0.0967741935483871,0.3225806451612903,1.1428571428571428
2026-07-30,824488,"Reynolds, Bryan",668804,4,0,0,0,0,0,2,0,0,4.0,30.0,9.0,9.0,0.13333333333333333,0.3,1.2857142857142858
2026-07-31,824486,"Reynolds, Bryan",668804,5,2,2,0,0,0,1,2,1,4.0,30.0,8.0,9.0,0.13333333333333333,0.26666666666666666,1.2857142857142858
2026-08-01,824485,"Reynolds, Bryan",668804,5,1,1,0,0,0,0,1,1,6.0,30.0,7.0,11.0,0.2,0.23333333333333334,1.5714285714285714
2026-08-02,824483,"Reynolds, Bryan",668804,4,1,1,0,0,0,1,1,1,7.0,32.0,7.0,12.0,0.21875,0.21875,1.7142857142857142
2026-08-03,823757,"Reynolds, Bryan",668804,5,2,2,0,0,0,1,2,1,7.0,32.0,7.0,11.0,0.21875,0.21875,1.5714285714285714
2026-08-04,823756,"Reynolds, Bryan",668804,4,0,0,0,0,0,2,0,0,8.0,33.0,7.0,11.0,0.24242424242424243,0.21212121212121213,1.5714285714285714
2026-08-05,823753,"Reynolds, Bryan",668804,4,1,1,0,0,0,2,1,1,7.0,31.0,8.0,7.0,0.22580645161290322,0.25806451612903225,1.0
2026-08-06,823754,"Reynolds, Bryan",668804,4,0,0,0,0,0,3,0,0,7.0,31.0,9.0,7.0,0.22580645161290322,0.2903225806451613,1.0
2026-08-07,823349,"Reynolds, Bryan",668804,6,2,1,1,0,0,1,3,1,7.0,31.0,10.0,7.0,0.22580645161290322,0.3225806451612903,1.0
2026-08-08,823348,"Reynolds, Bryan",668804,5,1,1,0,0,0,1,1,1,7.0,32.0,10.0,8.0,0.21875,0.3125,1.1428571428571428
2026-06-15,824993,"Valdez, Esmerlyn",699013,4,0,0,0,0,0,1,0,0,2.0,21.0,10.0,8.0,0.09523809523809523,0.47619047619047616,1.1428571428571428
2026-06-17,824992,"Valdez, Esmerlyn",699013,1,0,0,0,0,0,1,0,0,2.0,21.0,9.0,8.0,0.09523809523809523,0.42857142857142855,1.1428571428571428
2026-06-19,824345,"Valdez, Esmerlyn",699013,3,1,0,1,0,0,1,2,1,2.0,20.0,9.0,8.0,0.1,0.45,1.1428571428571428
2026-06-24,823367,"Valdez, Esmerlyn",699013,3,2,1,1,0,0,1,3,1,2.0,20.0,8.0,6.0,0.1,0.4,0.8571428571428571
2026-06-25,823366,"Valdez, Esmerlyn",699013,3,0,0,0,0,0,3,0,0,3.0,18.0,7.0,5.0,0.16666666666666666,0.3888888888888889,0.7142857142857143
2026-06-26,823363,"Valdez, Esmerlyn",699013,4,2,1,0,0,1,1,5,1,3.0,17.0,8.0,5.0,0.17647058823529413,0.47058823529411764,0.7142857142857143
2026-06-27,823364,"Valdez, Esmerlyn",699013,1,1,0,0,0,1,0,4,1,5.0,19.0,9.0,10.0,0.2631578947368421,0.47368421052631576,1.4285714285714286
2026-06-28,823362,"Valdez, Esmerlyn",699013,5,3,1,1,0,1,0,7,1,6.0,19.0,8.0,14.0,0.3157894736842105,0.42105263157894735,2.0
2026-06-29,823444,"Valdez, Esmerlyn",699013,5,2,0,1,0,1,1,6,1,9.0,20.0,7.0,21.0,0.45,0.35,3.0
2026-06-30,823445,"Valdez, Esmerlyn",699013,4,2,2,0,0,0,0,2,1,11.0,24.0,7.0,27.0,0.4583333333333333,0.2916666666666667,3.857142857142857
2026-07-01,823446,"Valdez, Esmerlyn",699013,5,1,1,0,0,0,1,1,1,12.0,25.0,6.0,27.0,0.48,0.24,3.857142857142857
2026-07-02,823442,"Valdez, Esmerlyn",699013,5,2,1,0,1,0,1,4,1,11.0,27.0,6.0,25.0,0.4074074074074074,0.2222222222222222,3.5714285714285716
2026-07-03,822714,"Valdez, Esmerlyn",699013,5,3,2,1,0,0,1,4,1,13.0,29.0,4.0,29.0,0.4482758620689655,0.13793103448275862,4.142857142857143
2026-07-04,822716,"Valdez, Esmerlyn",699013,4,1,1,0,0,0,2,1,1,14.0,30.0,4.0,28.0,0.4666666666666667,0.13333333333333333,4.0
2026-07-05,822715,"Valdez, Esmerlyn",699013,5,0,0,0,0,0,4,0,0,14.0,33.0,6.0,25.0,0.42424242424242425,0.18181818181818182,3.5714285714285716
2026-07-07,823361,"Valdez, Esmerlyn",699013,5,1,1,0,0,0,1,1,1,11.0,33.0,10.0,18.0,0.3333333333333333,0.30303030303030304,2.5714285714285716
2026-07-08,823360,"Valdez, Esmerlyn",699013,4,0,0,0,0,0,3,0,0,10.0,33.0,10.0,13.0,0.30303030303030304,0.30303030303030304,1.8571428571428572
2026-07-09,823359,"Valdez, Esmerlyn",699013,5,1,0,0,0,1,1,4,1,8.0,33.0,13.0,11.0,0.24242424242424243,0.3939393939393939,1.5714285714285714
2026-07-11,823356,"Valdez, Esmerlyn",699013,4,1,0,0,0,1,2,4,1,8.0,33.0,13.0,14.0,0.24242424242424243,0.3939393939393939,2.0
2026-07-11,823357,"Valdez, Esmerlyn",699013,4,3,1,0,0,2,1,9,1,7.0,32.0,14.0,14.0,0.21875,0.4375,2.0
2026-07-12,823358,"Valdez, Esmerlyn",699013,5,1,0,1,0,0,2,2,1,7.0,31.0,14.0,19.0,0.22580645161290322,0.45161290322580644,2.7142857142857144
2026-07-18,824412,"Valdez, Esmerlyn",699013,4,1,0,1,0,0,2,2,1,7.0,32.0,14.0,20.0,0.21875,0.4375,2.857142857142857
2026-07-18,824414,"Valdez, Esmerlyn",699013,4,1,0,0,0,1,2,4,1,8.0,31.0,12.0,22.0,0.25806451612903225,0.3870967741935484,3.142857142857143
2026-07-19,824411,"Valdez, Esmerlyn",699013,5,1,0,0,0,1,2,4,1,8.0,30.0,13.0,25.0,0.26666666666666666,0.43333333333333335,3.5714285714285716
2026-07-20,823522,"Valdez, Esmerlyn",699013,4,1,0,0,0,1,2,4,1,9.0,31.0,12.0,29.0,0.2903225806451613,0.3870967741935484,4.142857142857143
2026-07-22,823518,"Valdez, Esmerlyn",699013,5,0,0,0,0,0,3,0,0,9.0,30.0,13.0,29.0,0.3,0.43333333333333335,4.142857142857143
